"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"2033","MYD88_Q9CWU9_x1",2,"model_2_multimer_v2_p1_230330_810187_recycled_00",9999,77.48,0.5776,0.3023,0.0756,39,44,2,2,"MYD88_Q9CWU9_x1_2_model_2_multimer_v2_p1_230330_810187_recycled_00",1,"Q9CWU9","NUP37_MOUSE","Nup37","Nup37",NA,"Mus musculus (Mouse)",10090,"Nucleoporin Nup37 (Nup107-160 subcomplex subunit Nup37)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2034","MYD88_Q9CX34_x1",5,"model_5_multimer_v2_p1_230327_591640_recycled_00",9999,65.33,0.3166,0.262,0.0255,66,113,2,2,"MYD88_Q9CX34_x1_5_model_5_multimer_v2_p1_230327_591640_recycled_00",1,"Q9CX34","SGT1_MOUSE","Sugt1","Sugt1",NA,"Mus musculus (Mouse)",10090,"Protein SGT1 homolog (Suppressor of G2 allele of SKP1 homolog)","UP000000589: Chromosome 14","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2035","MYD88_Q9CX53_x1",5,"model_5_multimer_v2_p1_230327_103502_recycled_01",60.29,72.73,0.4283,0.0649,0.0059,13,11,2,2,"MYD88_Q9CX53_x1_5_model_5_multimer_v2_p1_230327_103502_recycled_01",1,"Q9CX53","GEMI6_MOUSE","Gemin6","Gemin6",NA,"Mus musculus (Mouse)",10090,"Gem-associated protein 6 (Gemin-6)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2036","MYD88_Q9CX84_x1",4,"model_4_multimer_v2_p1_230327_934098_recycled_00",9999,71.38,0.4886,0.4095,0.233,34,32,2,2,"MYD88_Q9CX84_x1_4_model_4_multimer_v2_p1_230327_934098_recycled_00",1,"Q9CX84","RGS19_MOUSE","Rgs19","Rgs19",NA,"Mus musculus (Mouse)",10090,"Regulator of G-protein signaling 19 (RGS19)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2037","MYD88_Q9CXE7_x1",5,"model_5_multimer_v2_p1_230330_890999_recycled_00",9999,68.03,0.3174,0.2817,0.0085,39,83,2,2,"MYD88_Q9CXE7_x1_5_model_5_multimer_v2_p1_230330_890999_recycled_00",1,"Q9CXE7","TMED5_MOUSE","Tmed5","Tmed5",NA,"Mus musculus (Mouse)",10090,"Transmembrane emp24 domain-containing protein 5 (p24 family protein gamma-2) (p24gamma2)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2038","MYD88_Q9CXT8_x1",5,"model_5_multimer_v2_p1_230327_055191_recycled_10",2.68,79.42,0.6225,0.3459,0.1197,60,63,1,2,"MYD88_Q9CXT8_x1_5_model_5_multimer_v2_p1_230327_055191_recycled_10",1,"Q9CXT8","MPPB_MOUSE","Pmpcb","Pmpcb",NA,"Mus musculus (Mouse)",10090,"Mitochondrial-processing peptidase subunit beta (EC 3.4.24.64) (Beta-MPP) (P-52)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2039","MYD88_Q9CY27_x1",2,"model_2_multimer_v2_p1_230326_444700_recycled_01",50.71,79.65,0.5114,0.3956,0.066,53,68,1,2,"MYD88_Q9CY27_x1_2_model_2_multimer_v2_p1_230326_444700_recycled_01",1,"Q9CY27","TECR_MOUSE","Tecr Gpsn2","Tecr","Gpsn2","Mus musculus (Mouse)",10090,"Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2040","MYD88_Q9CYR0_x1",2,"model_2_multimer_v2_p1_230327_064874_recycled_10",1.08,73.77,0.4537,0.3842,0.1363,54,56,1,2,"MYD88_Q9CYR0_x1_2_model_2_multimer_v2_p1_230327_064874_recycled_10",1,"Q9CYR0","SSBP_MOUSE","Ssbp1","Ssbp1",NA,"Mus musculus (Mouse)",10090,"Single-stranded DNA-binding protein, mitochondrial (Mt-SSB) (MtSSB)","UP000000589: Chromosome 6","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2041","MYD88_Q9CZT4_x1",1,"model_1_multimer_v2_p1_230326_657478_recycled_16",2.75,76.18,0.3772,0.3408,0.1954,35,33,1,2,"MYD88_Q9CZT4_x1_1_model_1_multimer_v2_p1_230326_657478_recycled_16",1,"Q9CZT4","RPC5_MOUSE","Polr3e Sin","Polr3e","Sin","Mus musculus (Mouse)",10090,"DNA-directed RNA polymerase III subunit RPC5 (RNA polymerase III subunit 5) (RNA polymerase III subunit C5) (Sex-lethal interactor homolog) (Sxl interactor)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2042","MYD88_Q9D083_x1",3,"model_3_multimer_v2_p1_230326_081437_recycled_12",2.47,74.92,0.417,0.2436,0.0892,26,22,1,2,"MYD88_Q9D083_x1_3_model_3_multimer_v2_p1_230326_081437_recycled_12",1,"Q9D083","SPC24_MOUSE","Spc24 Spbc24","Spc24","Spbc24","Mus musculus (Mouse)",10090,"Kinetochore protein Spc24","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2043","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848",22.097,70.26,0.285,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2044","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_00",9999,66.1,0.2612,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_00",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2045","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_01",170.82,70.91,0.2643,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_01",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2046","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_02",18.35,69.83,0.2649,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_02",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2047","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_03",66.84,69.94,0.2647,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_03",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2048","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_04",44.77,69.89,0.2683,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_04",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2049","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_05",42.69,69.72,0.271,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_05",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2050","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_06",9.04,69.16,0.2678,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_06",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2051","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_07",12.3,70.42,0.2648,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_07",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2052","MYD88_Q9D0F1_x1",1,"model_1_multimer_v2_p1_230330_402848_recycled_08",9.78,70.88,0.2704,0,0,0,0,2,2,"MYD88_Q9D0F1_x1_1_model_1_multimer_v2_p1_230330_402848_recycled_08",1,"Q9D0F1","NDC80_MOUSE","Ndc80 Hec1 Kntc2","Ndc80","Hec1 Kntc2","Mus musculus (Mouse)",10090,"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
