"FILE","MODEL","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_N","RANK","inv.RANK","VIS"
"MYD88_Q9DCJ1_x1",3,8.61,81.19,0.5443,0.0247,7e-04,15,9,"MYD88_Q9DCJ1_x1_x2_model_3",2,2,"MYD88","MYD88_Q9DCJ1_x1_2",5,1,NA
"MYD88_Q9DCJ1_x1",4,1.09,81.94,0.5516,0.0503,0.0021,18,15,"MYD88_Q9DCJ1_x1_x2_model_4",1,2,"MYD88","MYD88_Q9DCJ1_x1_2",3,3,NA
"MYD88_Q9DCJ1_x1",5,0.55,83.53,0.5952,0.3144,0.0786,35,32,"MYD88_Q9DCJ1_x1_x2_model_5",1,2,"MYD88","MYD88_Q9DCJ1_x1_2",2,4,NA
"MYD88_Q9DCM0_x1",1,2.93,80.61,0.4606,0.1691,0.0075,27,42,"MYD88_Q9DCM0_x1_x2_model_1",1,2,"MYD88","MYD88_Q9DCM0_x1_2",3,3,NA
"MYD88_Q9DCM0_x1",2,2.37,81.12,0.4714,0.2061,0.0132,29,23,"MYD88_Q9DCM0_x1_x2_model_2",1,2,"MYD88","MYD88_Q9DCM0_x1_2",1,5,NA
"MYD88_Q9DCM0_x1",3,0.99,80.21,0.4734,0.1569,0.0105,28,34,"MYD88_Q9DCM0_x1_x2_model_3",1,2,"MYD88","MYD88_Q9DCM0_x1_2",2,4,NA
"MYD88_Q9DCM0_x1",4,1.67,81.55,0.4841,0.0441,7e-04,15,17,"MYD88_Q9DCM0_x1_x2_model_4",1,2,"MYD88","MYD88_Q9DCM0_x1_2",5,1,NA
"MYD88_Q9DCM0_x1",5,1.98,80.3,0.4616,0.0666,0.0013,21,34,"MYD88_Q9DCM0_x1_x2_model_5",1,2,"MYD88","MYD88_Q9DCM0_x1_2",4,2,NA
"MYD88_Q9DCN2_x1",1,0.7,82.27,0.5079,0.3668,0.0364,39,51,"MYD88_Q9DCN2_x1_x2_model_1",1,2,"MYD88","MYD88_Q9DCN2_x1_2",1,5,NA
"MYD88_Q9DCN2_x1",2,2.05,80.8,0.4973,0.3514,0.0112,29,42,"MYD88_Q9DCN2_x1_x2_model_2",1,2,"MYD88","MYD88_Q9DCN2_x1_2",4,2,NA
"MYD88_Q9DCN2_x1",3,1.95,79.97,0.5077,0.0162,1e-04,9,7,"MYD88_Q9DCN2_x1_x2_model_3",2,2,"MYD88","MYD88_Q9DCN2_x1_2",5,1,NA
"MYD88_Q9DCN2_x1",4,4.27,82.41,0.5134,0.1574,0.0122,25,25,"MYD88_Q9DCN2_x1_x2_model_4",1,2,"MYD88","MYD88_Q9DCN2_x1_2",2,4,NA
"MYD88_Q9DCN2_x1",5,2.41,80.56,0.4926,0.3979,0.0118,34,52,"MYD88_Q9DCN2_x1_x2_model_5",1,2,"MYD88","MYD88_Q9DCN2_x1_2",3,3,NA
"MYD88_Q9EQR6_x1",1,8.14,77.37,0.5952,0,0,0,0,"MYD88_Q9EQR6_x1_x2_model_1",2,2,"MYD88","MYD88_Q9EQR6_x1_2",5,1,"none"
"MYD88_Q9EQR6_x1",2,2.03,74.84,0.5973,0,0,0,0,"MYD88_Q9EQR6_x1_x2_model_2",2,2,"MYD88","MYD88_Q9EQR6_x1_2",5,1,"none"
"MYD88_Q9EQR6_x1",3,1.25,76.9,0.6288,0.0474,0.0077,16,13,"MYD88_Q9EQR6_x1_x2_model_3",1,2,"MYD88","MYD88_Q9EQR6_x1_2",1,5,NA
"MYD88_Q9EQR6_x1",4,0.4,76.86,0.6153,0.0242,0.0029,9,7,"MYD88_Q9EQR6_x1_x2_model_4",2,2,"MYD88","MYD88_Q9EQR6_x1_2",2,4,NA
"MYD88_Q9EQR6_x1",5,1.43,75.59,0.6048,0.004,3e-04,4,2,"MYD88_Q9EQR6_x1_x2_model_5",2,2,"MYD88","MYD88_Q9EQR6_x1_2",3,3,NA
"MYD88_Q9ER72_x1",1,1.08,83.1,0.6102,0,0,0,0,"MYD88_Q9ER72_x1_x2_model_1",2,2,"MYD88","MYD88_Q9ER72_x1_2",5,1,"none"
"MYD88_Q9ER72_x1",2,1.58,81.28,0.6167,0.0385,6e-04,12,9,"MYD88_Q9ER72_x1_x2_model_2",2,2,"MYD88","MYD88_Q9ER72_x1_2",1,5,NA
"MYD88_Q9ER72_x1",3,6.09,82.49,0.6047,0,0,0,0,"MYD88_Q9ER72_x1_x2_model_3",2,2,"MYD88","MYD88_Q9ER72_x1_2",5,1,"none"
"MYD88_Q9ER72_x1",4,0.97,82.91,0.611,0,0,0,0,"MYD88_Q9ER72_x1_x2_model_4",2,2,"MYD88","MYD88_Q9ER72_x1_2",5,1,"none"
"MYD88_Q9ER72_x1",5,7.18,81.72,0.6088,0,0,0,0,"MYD88_Q9ER72_x1_x2_model_5",2,2,"MYD88","MYD88_Q9ER72_x1_2",5,1,"none"
"MYD88_Q9ESJ0_x1",1,3.61,82.96,0.7471,0.1911,0.0144,39,52,"MYD88_Q9ESJ0_x1_x2_model_1",1,2,"MYD88","MYD88_Q9ESJ0_x1_2",1,5,NA
"MYD88_Q9ESJ0_x1",2,1.59,83.58,0.7358,0.0039,0,4,2,"MYD88_Q9ESJ0_x1_x2_model_2",2,2,"MYD88","MYD88_Q9ESJ0_x1_2",5,1,"none"
"MYD88_Q9ESJ0_x1",3,2.43,85.54,0.7635,0.0077,1e-04,7,4,"MYD88_Q9ESJ0_x1_x2_model_3",2,2,"MYD88","MYD88_Q9ESJ0_x1_2",2,4,NA
"MYD88_Q9ESJ0_x1",4,1.05,86.36,0.7486,0,0,0,0,"MYD88_Q9ESJ0_x1_x2_model_4",2,2,"MYD88","MYD88_Q9ESJ0_x1_2",5,1,"none"
"MYD88_Q9ESJ0_x1",5,1.45,84.65,0.7473,0,0,0,0,"MYD88_Q9ESJ0_x1_x2_model_5",2,2,"MYD88","MYD88_Q9ESJ0_x1_2",5,1,"none"
"MYD88_Q9EST4_x1",1,0.99,79.05,0.4784,0.0141,1e-04,6,5,"MYD88_Q9EST4_x1_x2_model_1",2,2,"MYD88","MYD88_Q9EST4_x1_2",3,3,NA
"MYD88_Q9EST4_x1",2,0.99,79.96,0.5163,0.2293,0.0624,27,29,"MYD88_Q9EST4_x1_x2_model_2",1,2,"MYD88","MYD88_Q9EST4_x1_2",1,5,NA
"MYD88_Q9EST4_x1",3,1.59,80.05,0.4756,0.0014,0,2,1,"MYD88_Q9EST4_x1_x2_model_3",2,2,"MYD88","MYD88_Q9EST4_x1_2",5,1,"none"
"MYD88_Q9EST4_x1",4,1.92,80.26,0.4758,0.0041,0,3,2,"MYD88_Q9EST4_x1_x2_model_4",2,2,"MYD88","MYD88_Q9EST4_x1_2",5,1,"none"
"MYD88_Q9EST4_x1",5,1.03,78.47,0.4753,0.0149,2e-04,9,9,"MYD88_Q9EST4_x1_x2_model_5",2,2,"MYD88","MYD88_Q9EST4_x1_2",2,4,NA
"MYD88_Q9ESX4_x1",1,3.7,66.54,0.4066,0.2778,0.1083,28,26,"MYD88_Q9ESX4_x1_x2_model_1",1,2,"MYD88","MYD88_Q9ESX4_x1_2",1,5,NA
"MYD88_Q9ESX4_x1",2,24.04,66.57,0.3178,0,0,0,0,"MYD88_Q9ESX4_x1_x2_model_2",2,2,"MYD88","MYD88_Q9ESX4_x1_2",5,1,"none"
"MYD88_Q9ESX4_x1",3,5.63,66.65,0.3167,0,0,0,0,"MYD88_Q9ESX4_x1_x2_model_3",2,2,"MYD88","MYD88_Q9ESX4_x1_2",5,1,"none"
"MYD88_Q9ESX4_x1",4,13.69,64.66,0.3167,0,0,0,0,"MYD88_Q9ESX4_x1_x2_model_4",2,2,"MYD88","MYD88_Q9ESX4_x1_2",5,1,"none"
"MYD88_Q9ESX4_x1",5,5.16,63.81,0.3121,0,0,0,0,"MYD88_Q9ESX4_x1_x2_model_5",2,2,"MYD88","MYD88_Q9ESX4_x1_2",5,1,"none"
"MYD88_Q9ET30_x1",1,0.88,81.74,0.6389,0.3169,0.1291,34,35,"MYD88_Q9ET30_x1_x2_model_1",1,2,"MYD88","MYD88_Q9ET30_x1_2",3,3,NA
"MYD88_Q9ET30_x1",2,0.71,81.66,0.6489,0.2968,0.1589,32,33,"MYD88_Q9ET30_x1_x2_model_2",1,2,"MYD88","MYD88_Q9ET30_x1_2",1,5,NA
"MYD88_Q9ET30_x1",3,0.71,80.27,0.6333,0.0439,0.0038,21,17,"MYD88_Q9ET30_x1_x2_model_3",1,2,"MYD88","MYD88_Q9ET30_x1_2",5,1,NA
"MYD88_Q9ET30_x1",4,0.42,82.65,0.6622,0.2955,0.1561,30,35,"MYD88_Q9ET30_x1_x2_model_4",1,2,"MYD88","MYD88_Q9ET30_x1_2",2,4,NA
"MYD88_Q9ET30_x1",5,1.21,80.07,0.6253,0.0852,0.0112,22,19,"MYD88_Q9ET30_x1_x2_model_5",1,2,"MYD88","MYD88_Q9ET30_x1_2",4,2,NA
"MYD88_Q9JI11_x1",1,3.19,72.32,0.5175,0.4175,0.1814,47,42,"MYD88_Q9JI11_x1_x2_model_1",1,2,"MYD88","MYD88_Q9JI11_x1_2",1,5,NA
"MYD88_Q9JI11_x1",2,2.65,70.06,0.4301,0.0282,4e-04,12,10,"MYD88_Q9JI11_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JI11_x1_2",5,1,NA
"MYD88_Q9JI11_x1",3,2.45,69.32,0.4258,0.0828,0.0031,25,31,"MYD88_Q9JI11_x1_x2_model_3",1,2,"MYD88","MYD88_Q9JI11_x1_2",3,3,NA
"MYD88_Q9JI11_x1",4,2.98,70.29,0.4327,0.0414,6e-04,17,14,"MYD88_Q9JI11_x1_x2_model_4",1,2,"MYD88","MYD88_Q9JI11_x1_2",4,2,NA
"MYD88_Q9JI11_x1",5,2.95,71.92,0.5069,0.4068,0.1784,43,37,"MYD88_Q9JI11_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JI11_x1_2",2,4,NA
"MYD88_Q9JIW9_x1",1,0.57,77.93,0.578,0.3626,0.2858,41,46,"MYD88_Q9JIW9_x1_x2_model_1",1,2,"MYD88","MYD88_Q9JIW9_x1_2",3,3,NA
"MYD88_Q9JIW9_x1",2,1.15,76.5,0.4099,0.2935,0.0277,33,35,"MYD88_Q9JIW9_x1_x2_model_2",1,2,"MYD88","MYD88_Q9JIW9_x1_2",5,1,NA
"MYD88_Q9JIW9_x1",3,1.07,79.94,0.6074,0.4075,0.3299,31,26,"MYD88_Q9JIW9_x1_x2_model_3",1,2,"MYD88","MYD88_Q9JIW9_x1_2",2,4,NA
"MYD88_Q9JIW9_x1",4,2.12,76.88,0.4176,0.291,0.0328,37,34,"MYD88_Q9JIW9_x1_x2_model_4",1,2,"MYD88","MYD88_Q9JIW9_x1_2",4,2,NA
"MYD88_Q9JIW9_x1",5,0.84,79.54,0.5943,0.438,0.354,34,29,"MYD88_Q9JIW9_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JIW9_x1_2",1,5,NA
"MYD88_Q9JJU8_x1",1,1.83,76.18,0.3866,0,0,0,0,"MYD88_Q9JJU8_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JJU8_x1_2",5,1,"none"
"MYD88_Q9JJU8_x1",2,2.73,75.13,0.3801,0,0,0,0,"MYD88_Q9JJU8_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JJU8_x1_2",5,1,"none"
"MYD88_Q9JJU8_x1",3,1.97,75.92,0.3778,0.0091,0,5,4,"MYD88_Q9JJU8_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JJU8_x1_2",5,1,"none"
"MYD88_Q9JJU8_x1",4,1.27,77.23,0.3875,0.0059,0,4,3,"MYD88_Q9JJU8_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JJU8_x1_2",5,1,"none"
"MYD88_Q9JJU8_x1",5,2.62,76.19,0.3845,0.0102,1e-04,8,4,"MYD88_Q9JJU8_x1_x2_model_5",2,2,"MYD88","MYD88_Q9JJU8_x1_2",1,5,NA
"MYD88_Q9JJZ2_x1",1,1.39,82.98,0.6456,0.4628,0.2706,46,52,"MYD88_Q9JJZ2_x1_x2_model_1",1,2,"MYD88","MYD88_Q9JJZ2_x1_2",2,4,NA
"MYD88_Q9JJZ2_x1",2,0.56,83.7,0.726,0.4567,0.3383,60,70,"MYD88_Q9JJZ2_x1_x2_model_2",1,2,"MYD88","MYD88_Q9JJZ2_x1_2",1,5,NA
"MYD88_Q9JJZ2_x1",3,0.68,84.08,0.6889,0.4493,0.2042,57,63,"MYD88_Q9JJZ2_x1_x2_model_3",1,2,"MYD88","MYD88_Q9JJZ2_x1_2",4,2,NA
"MYD88_Q9JJZ2_x1",4,0.21,84.78,0.7335,0.4069,0.2689,55,54,"MYD88_Q9JJZ2_x1_x2_model_4",1,2,"MYD88","MYD88_Q9JJZ2_x1_2",3,3,NA
"MYD88_Q9JJZ2_x1",5,0.47,82.7,0.6762,0.3746,0.193,58,59,"MYD88_Q9JJZ2_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JJZ2_x1_2",5,1,NA
"MYD88_Q9JK38_x1",1,0.99,84.2,0.4228,0.0191,3e-04,9,7,"MYD88_Q9JK38_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JK38_x1_2",2,4,NA
"MYD88_Q9JK38_x1",2,1.72,83.79,0.421,0.0014,0,2,1,"MYD88_Q9JK38_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JK38_x1_2",5,1,"none"
"MYD88_Q9JK38_x1",3,0.73,84.56,0.4162,0,0,0,0,"MYD88_Q9JK38_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JK38_x1_2",5,1,"none"
"MYD88_Q9JK38_x1",4,1.21,84.96,0.4202,0.0014,0,2,1,"MYD88_Q9JK38_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JK38_x1_2",5,1,"none"
"MYD88_Q9JK38_x1",5,2.25,82.88,0.4121,0.0282,4e-04,9,9,"MYD88_Q9JK38_x1_x2_model_5",2,2,"MYD88","MYD88_Q9JK38_x1_2",1,5,NA
"MYD88_Q9JK45_x1",1,5.48,54.29,0.37,0,0,0,0,"MYD88_Q9JK45_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JK45_x1_2",5,1,"none"
"MYD88_Q9JK45_x1",2,27.52,51.79,0.3563,0,0,0,0,"MYD88_Q9JK45_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JK45_x1_2",5,1,"none"
"MYD88_Q9JK45_x1",3,42.32,53.51,0.3634,0,0,0,0,"MYD88_Q9JK45_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JK45_x1_2",5,1,"none"
"MYD88_Q9JK45_x1",4,7.71,54.92,0.3647,0,0,0,0,"MYD88_Q9JK45_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JK45_x1_2",5,1,"none"
"MYD88_Q9JK45_x1",5,5.17,53.51,0.3565,0.0158,1e-04,11,12,"MYD88_Q9JK45_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JK45_x1_2",1,5,NA
"MYD88_Q9JK91_x1",1,5.61,73.34,0.3782,0,0,0,0,"MYD88_Q9JK91_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JK91_x1_2",5,1,"none"
"MYD88_Q9JK91_x1",2,5.71,72.85,0.4482,0.0428,0.0166,14,12,"MYD88_Q9JK91_x1_x2_model_2",1,2,"MYD88","MYD88_Q9JK91_x1_2",1,5,NA
"MYD88_Q9JK91_x1",3,5.15,72.82,0.3785,0,0,0,0,"MYD88_Q9JK91_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JK91_x1_2",5,1,"none"
"MYD88_Q9JK91_x1",4,7.59,73.74,0.3774,0.0014,0,2,1,"MYD88_Q9JK91_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JK91_x1_2",5,1,"none"
"MYD88_Q9JK91_x1",5,14.94,70.12,0.3716,0,0,0,0,"MYD88_Q9JK91_x1_x2_model_5",2,2,"MYD88","MYD88_Q9JK91_x1_2",5,1,"none"
"MYD88_Q9JKK8_x1",1,5.22,78.98,0.5933,0,0,0,0,"MYD88_Q9JKK8_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JKK8_x1_2",5,1,"none"
"MYD88_Q9JKK8_x1",2,3.15,71.09,0.5852,0,0,0,0,"MYD88_Q9JKK8_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JKK8_x1_2",5,1,"none"
"MYD88_Q9JKK8_x1",3,4.42,74.32,0.5918,0,0,0,0,"MYD88_Q9JKK8_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JKK8_x1_2",5,1,"none"
"MYD88_Q9JKK8_x1",4,2.21,77.87,0.5782,0,0,0,0,"MYD88_Q9JKK8_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JKK8_x1_2",5,1,"none"
"MYD88_Q9JKK8_x1",5,7.15,75.13,0.5992,0,0,0,0,"MYD88_Q9JKK8_x1_x2_model_5",2,2,"MYD88","MYD88_Q9JKK8_x1_2",5,1,"none"
"MYD88_Q9JKR6_x1",1,3.79,75.34,0.5934,0,0,0,0,"MYD88_Q9JKR6_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JKR6_x1_2",5,1,"none"
"MYD88_Q9JKR6_x1",2,3.37,75.54,0.598,0.2815,0.0793,28,32,"MYD88_Q9JKR6_x1_x2_model_2",1,2,"MYD88","MYD88_Q9JKR6_x1_2",1,5,NA
"MYD88_Q9JKR6_x1",3,14.65,75.13,0.577,0.0267,0.0017,13,11,"MYD88_Q9JKR6_x1_x2_model_3",1,2,"MYD88","MYD88_Q9JKR6_x1_2",2,4,NA
"MYD88_Q9JKR6_x1",4,3.7,76.81,0.582,0,0,0,0,"MYD88_Q9JKR6_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JKR6_x1_2",5,1,"none"
"MYD88_Q9JKR6_x1",5,6.02,73.99,0.574,0,0,0,0,"MYD88_Q9JKR6_x1_x2_model_5",2,2,"MYD88","MYD88_Q9JKR6_x1_2",5,1,"none"
"MYD88_Q9JKV1_x1",1,7.48,63.24,0.3035,0.1429,0.0066,25,26,"MYD88_Q9JKV1_x1_x2_model_1",1,2,"MYD88","MYD88_Q9JKV1_x1_2",2,4,NA
"MYD88_Q9JKV1_x1",2,12.84,63.65,0.2977,0.0153,2e-04,8,9,"MYD88_Q9JKV1_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JKV1_x1_2",4,2,NA
"MYD88_Q9JKV1_x1",3,7.26,60.71,0.2858,0.0078,1e-04,5,4,"MYD88_Q9JKV1_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JKV1_x1_2",5,1,NA
"MYD88_Q9JKV1_x1",4,2.54,62.79,0.287,0.0554,0.0014,20,23,"MYD88_Q9JKV1_x1_x2_model_4",1,2,"MYD88","MYD88_Q9JKV1_x1_2",3,3,NA
"MYD88_Q9JKV1_x1",5,4.36,61.46,0.2936,0.194,0.0142,25,23,"MYD88_Q9JKV1_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JKV1_x1_2",1,5,NA
"MYD88_Q9JKY0_x1",1,1.02,79.03,0.4952,0.0456,0.001,15,14,"MYD88_Q9JKY0_x1_x2_model_1",1,2,"MYD88","MYD88_Q9JKY0_x1_2",3,3,NA
"MYD88_Q9JKY0_x1",2,1.52,79.22,0.4915,0.3302,0.0128,46,66,"MYD88_Q9JKY0_x1_x2_model_2",1,2,"MYD88","MYD88_Q9JKY0_x1_2",2,4,NA
"MYD88_Q9JKY0_x1",3,1.4,78.76,0.4994,0.0481,7e-04,18,13,"MYD88_Q9JKY0_x1_x2_model_3",1,2,"MYD88","MYD88_Q9JKY0_x1_2",5,1,NA
"MYD88_Q9JKY0_x1",4,1.78,80.27,0.4922,0.0579,8e-04,20,18,"MYD88_Q9JKY0_x1_x2_model_4",1,2,"MYD88","MYD88_Q9JKY0_x1_2",4,2,NA
"MYD88_Q9JKY0_x1",5,4.04,80.03,0.5234,0.3767,0.0513,43,52,"MYD88_Q9JKY0_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JKY0_x1_2",1,5,NA
"MYD88_Q9JKY5_x1",1,7.03,72.82,0.3165,0,0,0,0,"MYD88_Q9JKY5_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JKY5_x1_2",5,1,"none"
"MYD88_Q9JKY5_x1",2,5.95,69.08,0.3133,0,0,0,0,"MYD88_Q9JKY5_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JKY5_x1_2",5,1,"none"
"MYD88_Q9JKY5_x1",3,9.57,71.88,0.3167,0,0,0,0,"MYD88_Q9JKY5_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JKY5_x1_2",5,1,"none"
"MYD88_Q9JKY5_x1",4,3.74,72.49,0.3163,0,0,0,0,"MYD88_Q9JKY5_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JKY5_x1_2",5,1,"none"
"MYD88_Q9JKY5_x1",5,10.2,70.92,0.31,0,0,0,0,"MYD88_Q9JKY5_x1_x2_model_5",2,2,"MYD88","MYD88_Q9JKY5_x1_2",5,1,"none"
"MYD88_Q9JL16_x1",1,5.41,65.11,0.3759,0.3036,0.1563,50,54,"MYD88_Q9JL16_x1_x2_model_1",1,2,"MYD88","MYD88_Q9JL16_x1_2",3,3,NA
"MYD88_Q9JL16_x1",2,2.74,67.71,0.4735,0.4338,0.3358,65,68,"MYD88_Q9JL16_x1_x2_model_2",1,2,"MYD88","MYD88_Q9JL16_x1_2",2,4,NA
"MYD88_Q9JL16_x1",3,16.29,62.1,0.352,0.2071,0.0822,52,50,"MYD88_Q9JL16_x1_x2_model_3",1,2,"MYD88","MYD88_Q9JL16_x1_2",4,2,NA
"MYD88_Q9JL16_x1",4,3.28,63.32,0.3449,0.2398,0.0174,34,33,"MYD88_Q9JL16_x1_x2_model_4",1,2,"MYD88","MYD88_Q9JL16_x1_2",5,1,NA
"MYD88_Q9JL16_x1",5,2.18,66.77,0.4561,0.4385,0.3452,59,59,"MYD88_Q9JL16_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JL16_x1_2",1,5,NA
"MYD88_Q9JL26_x1",1,6.4,64.95,0.3365,0,0,0,0,"MYD88_Q9JL26_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JL26_x1_2",5,1,"none"
"MYD88_Q9JL26_x1",2,7.75,62.97,0.3252,0,0,0,0,"MYD88_Q9JL26_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JL26_x1_2",5,1,"none"
"MYD88_Q9JL26_x1",3,7.93,62.41,0.3376,0,0,0,0,"MYD88_Q9JL26_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JL26_x1_2",5,1,"none"
"MYD88_Q9JL26_x1",4,3.61,65.29,0.3406,0,0,0,0,"MYD88_Q9JL26_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JL26_x1_2",5,1,"none"
"MYD88_Q9JL26_x1",5,9.76,62.61,0.3322,0.0014,0,2,1,"MYD88_Q9JL26_x1_x2_model_5",2,2,"MYD88","MYD88_Q9JL26_x1_2",5,1,"none"
"MYD88_Q9JLJ2_x1",1,3.36,89.06,0.6406,0,0,0,0,"MYD88_Q9JLJ2_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JLJ2_x1_2",5,1,"none"
"MYD88_Q9JLJ2_x1",2,1.86,88.48,0.643,0.0318,1e-04,10,7,"MYD88_Q9JLJ2_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JLJ2_x1_2",2,4,NA
"MYD88_Q9JLJ2_x1",3,3.05,89.86,0.6391,0.0103,0,5,3,"MYD88_Q9JLJ2_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JLJ2_x1_2",5,1,"none"
"MYD88_Q9JLJ2_x1",4,2.15,89.25,0.638,0.0014,0,2,1,"MYD88_Q9JLJ2_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JLJ2_x1_2",5,1,"none"
"MYD88_Q9JLJ2_x1",5,2.02,87.23,0.6353,0.1906,0.0019,24,36,"MYD88_Q9JLJ2_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JLJ2_x1_2",1,5,NA
"MYD88_Q9JM93_x1",1,20.24,63.39,0.3365,0,0,0,0,"MYD88_Q9JM93_x1_x2_model_1",2,2,"MYD88","MYD88_Q9JM93_x1_2",5,1,"none"
"MYD88_Q9JM93_x1",2,8.54,65.25,0.3409,0,0,0,0,"MYD88_Q9JM93_x1_x2_model_2",2,2,"MYD88","MYD88_Q9JM93_x1_2",5,1,"none"
"MYD88_Q9JM93_x1",3,15.54,63.82,0.3308,0,0,0,0,"MYD88_Q9JM93_x1_x2_model_3",2,2,"MYD88","MYD88_Q9JM93_x1_2",5,1,"none"
"MYD88_Q9JM93_x1",4,19.71,63.7,0.332,0,0,0,0,"MYD88_Q9JM93_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JM93_x1_2",5,1,"none"
"MYD88_Q9JM93_x1",5,4.63,63.01,0.3323,0,0,0,0,"MYD88_Q9JM93_x1_x2_model_5",2,2,"MYD88","MYD88_Q9JM93_x1_2",5,1,"none"
"MYD88_Q9JMA1_x1",1,6.88,78.8,0.5116,0.1982,0.0113,37,46,"MYD88_Q9JMA1_x1_x2_model_1",1,2,"MYD88","MYD88_Q9JMA1_x1_2",3,3,NA
"MYD88_Q9JMA1_x1",2,3.25,79.19,0.5276,0.1957,0.0154,36,36,"MYD88_Q9JMA1_x1_x2_model_2",1,2,"MYD88","MYD88_Q9JMA1_x1_2",2,4,NA
"MYD88_Q9JMA1_x1",3,0.51,80.69,0.551,0.4037,0.0917,66,79,"MYD88_Q9JMA1_x1_x2_model_3",1,2,"MYD88","MYD88_Q9JMA1_x1_2",1,5,NA
"MYD88_Q9JMA1_x1",4,2.58,79.78,0.5297,0.0355,0.0017,19,14,"MYD88_Q9JMA1_x1_x2_model_4",1,2,"MYD88","MYD88_Q9JMA1_x1_2",4,2,NA
"MYD88_Q9JMA1_x1",5,2.34,78.44,0.5136,0.0297,0.001,17,13,"MYD88_Q9JMA1_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JMA1_x1_2",5,1,NA
"MYD88_Q9JMG7_x1",1,6.25,67.33,0.3654,0.0469,0.0017,17,14,"MYD88_Q9JMG7_x1_x2_model_1",1,2,"MYD88","MYD88_Q9JMG7_x1_2",4,2,NA
"MYD88_Q9JMG7_x1",2,9.31,69.48,0.3625,0.4166,0.2082,34,40,"MYD88_Q9JMG7_x1_x2_model_2",1,2,"MYD88","MYD88_Q9JMG7_x1_2",1,5,NA
"MYD88_Q9JMG7_x1",3,2.64,66.26,0.3563,0.1532,0.0115,28,25,"MYD88_Q9JMG7_x1_x2_model_3",1,2,"MYD88","MYD88_Q9JMG7_x1_2",3,3,NA
"MYD88_Q9JMG7_x1",4,13.74,67.2,0.3501,0.0332,6e-04,12,10,"MYD88_Q9JMG7_x1_x2_model_4",2,2,"MYD88","MYD88_Q9JMG7_x1_2",5,1,NA
"MYD88_Q9JMG7_x1",5,5.54,66.36,0.3867,0.2189,0.058,40,35,"MYD88_Q9JMG7_x1_x2_model_5",1,2,"MYD88","MYD88_Q9JMG7_x1_2",2,4,NA
"MYD88_Q9QXB9_x1",1,1.64,74.49,0.4794,0.0029,0,4,2,"MYD88_Q9QXB9_x1_x2_model_1",2,2,"MYD88","MYD88_Q9QXB9_x1_2",5,1,"none"
"MYD88_Q9QXB9_x1",2,1.36,74.08,0.483,0.0202,3e-04,14,15,"MYD88_Q9QXB9_x1_x2_model_2",1,2,"MYD88","MYD88_Q9QXB9_x1_2",2,4,NA
